id,strand,fiveseen,polyAseen,threeseen,fiveend,polyAend,threeend,primer,chimera
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139142/1494_57_CCS,-,1,1,1,33,1470,1498,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139151/31_1467_CCS,+,1,1,1,31,1467,1499,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139216/1039_68_CCS,-,1,1,1,31,1002,1041,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139306/31_1391_CCS,+,1,1,1,31,1391,1420,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139487/30_1013_CCS,+,1,1,1,30,1013,1054,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139502/1060_52_CCS,-,1,1,1,31,1039,1062,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139567/31_981_CCS,+,1,1,1,31,981,1014,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139877/31_986_CCS,+,1,1,1,31,986,1058,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139882/31_1323_CCS,+,1,1,1,31,1323,1353,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139895/990_51_CCS,-,1,1,1,31,970,992,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/139904/31_929_CCS,+,1,1,1,31,929,959,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140211/29_1316_CCS,+,1,1,1,29,1316,1350,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140240/1220_59_CCS,-,1,1,1,31,1192,1222,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140242/1218_58_CCS,-,1,1,1,31,1191,1220,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140281/1039_67_CCS,-,1,1,1,31,1003,1041,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140326/31_1191_CCS,+,1,1,1,31,1191,1219,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140455/31_1288_CCS,+,1,1,1,31,1288,1317,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140484/31_978_CCS,+,1,1,1,31,978,1007,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140509/31_979_CCS,+,1,1,1,31,979,1015,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140709/952_65_CCS,-,1,1,1,30,917,953,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140821/1492_60_CCS,-,1,1,1,31,1463,1491,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140921/31_1337_CCS,+,1,1,1,31,1337,1367,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140974/31_1018_CCS,+,1,1,1,31,1018,1051,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/140982/31_915_CCS,+,1,1,1,31,915,940,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141045/1005_57_CCS,-,1,1,1,31,979,1007,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141151/30_1155_CCS,+,1,1,1,30,1155,1186,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141163/31_973_CCS,+,1,1,1,31,973,1005,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141164/1505_72_CCS,-,1,1,1,31,1464,1507,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141544/30_1398_CCS,+,1,1,1,30,1398,1425,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141600/31_1390_CCS,+,1,1,1,31,1390,1421,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141785/31_979_CCS,+,1,1,1,31,979,1029,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/141999/1052_61_CCS,-,1,1,1,30,1021,1053,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142005/924_62_CCS,-,1,1,1,32,894,927,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142014/1121_65_CCS,-,1,1,1,31,1087,1122,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142309/840_59_CCS,-,1,1,1,31,812,842,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142430/31_1417_CCS,+,1,1,1,31,1417,1448,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142468/30_1318_CCS,+,1,1,1,30,1318,1349,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142512/1359_63_CCS,-,1,1,1,31,1327,1361,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142577/31_1585_CCS,+,1,1,1,31,1585,1622,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142865/1350_60_CCS,-,1,1,1,30,1320,1351,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/142958/1100_57_CCS,-,1,1,1,31,1074,1101,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143023/1041_53_CCS,-,1,1,1,30,1018,1042,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143051/31_1328_CCS,+,1,1,1,31,1328,1359,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143195/31_1119_CCS,+,1,1,1,31,1119,1149,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143322/1534_61_CCS,-,1,1,1,29,1502,1534,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143357/31_913_CCS,+,1,1,1,31,913,946,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143418/1000_58_CCS,-,1,1,1,31,973,1002,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143578/30_1110_CCS,+,1,1,1,30,1110,1140,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143616/953_65_CCS,-,1,1,1,28,916,953,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143767/30_946_CCS,+,1,1,1,30,946,977,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143788/31_405_CCS,+,1,1,1,31,405,433,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143799/1139_59_CCS,-,1,1,1,31,1111,1141,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/143962/938_56_CCS,-,1,1,1,31,913,940,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144049/1006_65_CCS,-,1,1,1,25,966,1002,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144097/31_1110_CCS,+,1,1,1,31,1110,1139,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144110/31_978_CCS,+,1,1,1,31,978,1001,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144115/30_1493_CCS,+,1,1,1,30,1493,1531,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144139/31_1110_CCS,+,1,1,1,31,1110,1140,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144153/31_513_CCS,+,1,1,1,31,513,544,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144193/1357_62_CCS,-,1,1,1,31,1326,1359,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144607/1713_70_CCS,-,1,1,1,30,1673,1714,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144614/31_1463_CCS,+,1,1,1,31,1463,1490,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144634/32_979_CCS,+,1,1,1,32,979,1005,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144714/31_1392_CCS,+,1,1,1,31,1392,1427,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144746/31_980_CCS,+,1,1,1,31,980,1017,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144773/30_1112_CCS,+,1,1,1,30,1112,1145,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/144799/30_976_CCS,+,1,1,1,30,976,1005,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145202/31_918_CCS,+,1,1,1,31,918,946,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145345/31_1393_CCS,+,1,1,1,31,1393,1422,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145381/31_973_CCS,+,1,1,1,31,973,1011,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145425/30_997_CCS,+,1,1,1,30,997,1035,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145488/31_1193_CCS,+,1,1,1,31,1193,1315,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145569/31_979_CCS,+,1,1,1,31,979,1035,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145633/1140_54_CCS,-,1,1,1,30,1116,1141,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145703/31_997_CCS,+,1,1,1,31,997,1027,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145729/1394_55_CCS,-,1,1,1,31,1370,1397,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/145989/30_1123_CCS,+,1,1,1,30,1123,1150,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146295/1051_56_CCS,-,1,1,1,32,1027,1054,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146353/1444_67_CCS,-,1,1,1,31,1408,1443,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146366/1025_56_CCS,-,1,1,1,31,1000,1027,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146381/1312_63_CCS,-,1,1,1,30,1279,1313,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146425/1485_57_CCS,-,1,1,1,31,1459,1487,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146456/31_1391_CCS,+,1,1,1,31,1391,1418,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146485/31_954_CCS,+,1,1,1,31,954,984,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146496/31_913_CCS,+,1,1,1,31,913,944,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146507/1004_56_CCS,-,1,1,1,31,979,1006,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146519/30_915_CCS,+,1,1,1,30,915,942,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146530/1400_63_CCS,-,1,1,1,30,1367,1401,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146640/1030_60_CCS,-,1,1,1,31,1001,1032,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146642/1145_62_CCS,-,1,1,1,31,1114,1147,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146648/31_920_CCS,+,1,1,1,31,920,955,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146706/1083_55_CCS,-,1,1,1,30,1058,1085,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146711/31_1391_CCS,+,1,1,1,31,1391,1420,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146841/30_1094_CCS,+,1,1,1,30,1094,1126,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146858/1006_57_CCS,-,1,1,1,31,980,1008,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/146923/1006_58_CCS,-,1,1,1,31,979,1008,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147217/2086_62_CCS,-,1,1,1,31,2055,2088,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147235/31_912_CCS,+,1,1,1,31,912,945,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147330/31_916_CCS,+,1,1,1,31,916,945,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147389/37_1209_CCS,+,1,1,1,37,1209,1237,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147390/31_1327_CCS,+,1,1,1,31,1327,1366,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147416/1206_59_CCS,-,1,1,1,31,1178,1208,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147523/30_1341_CCS,+,1,1,1,30,1341,1373,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147532/31_979_CCS,+,1,1,1,31,979,1006,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147559/30_1176_CCS,+,1,1,1,30,1176,1201,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147724/1141_56_CCS,-,1,1,1,31,1116,1143,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147803/31_1114_CCS,+,1,1,1,31,1114,1141,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147820/31_1115_CCS,+,1,1,1,31,1115,1140,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147840/30_1127_CCS,+,1,1,1,30,1127,1166,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/147929/1572_54_CCS,-,1,1,1,30,1548,1573,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148012/31_1368_CCS,+,1,1,1,31,1368,1404,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148033/31_979_CCS,+,1,1,1,31,979,1059,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148045/31_1590_CCS,+,1,1,1,31,1590,1620,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148113/31_913_CCS,+,1,1,1,31,913,946,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148178/30_1240_CCS,+,1,1,1,30,1240,1264,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148218/31_1391_CCS,+,1,1,1,31,1391,1420,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148269/1003_56_CCS,-,1,1,1,31,978,1005,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148620/31_1469_CCS,+,1,1,1,31,1469,1496,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148723/1358_63_CCS,-,1,1,1,31,1326,1360,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148759/1561_59_CCS,-,1,1,1,31,1533,1563,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148918/30_1421_CCS,+,1,1,1,30,1421,1448,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/148929/1175_65_CCS,-,1,1,1,30,1140,1176,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149021/1157_56_CCS,-,1,1,1,30,1131,1158,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149057/31_1001_CCS,+,1,1,1,31,1001,1025,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149336/1479_56_CCS,-,1,1,1,30,1453,1480,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149358/1350_57_CCS,-,1,1,1,31,1324,1352,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149519/36_1043_CCS,+,1,1,1,36,1043,1080,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149672/1415_56_CCS,-,1,1,1,31,1390,1417,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149752/1351_58_CCS,-,1,1,1,31,1324,1353,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149813/31_1112_CCS,+,1,1,1,31,1112,1145,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149866/30_1583_CCS,+,1,1,1,30,1583,1614,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149889/30_1110_CCS,+,1,1,1,30,1110,1138,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149900/1569_70_CCS,-,1,1,1,31,1530,1572,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149934/31_916_CCS,+,1,1,1,31,916,945,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/149962/31_1116_CCS,+,1,1,1,31,1116,1148,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150148/31_1001_CCS,+,1,1,1,31,1001,1031,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150265/30_1393_CCS,+,1,1,1,30,1393,1422,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150302/31_973_CCS,+,1,1,1,31,973,1013,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150454/1558_57_CCS,-,1,1,1,30,1531,1559,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150558/1487_54_CCS,-,1,1,1,31,1464,1489,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150608/31_1191_CCS,+,1,1,1,31,1191,1220,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150856/1141_56_CCS,-,1,1,1,31,1116,1143,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150975/31_916_CCS,+,1,1,1,31,916,946,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/150985/1030_60_CCS,-,1,1,1,30,1000,1031,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151131/31_972_CCS,+,1,1,1,31,972,1006,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151139/1487_55_CCS,-,1,1,1,31,1463,1489,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151154/1004_59_CCS,-,1,1,1,31,976,1006,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151310/1343_58_CCS,-,1,1,1,30,1315,1344,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151318/1229_61_CCS,-,1,1,1,31,1199,1231,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151632/31_970_CCS,+,1,1,1,31,970,1003,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151645/1139_59_CCS,-,1,1,1,31,1111,1141,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151695/31_1327_CCS,+,1,1,1,31,1327,1358,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151726/31_972_CCS,+,1,1,1,31,972,1005,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151881/1584_58_CCS,-,1,1,1,31,1557,1586,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151951/31_914_CCS,+,1,1,1,31,914,955,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/151990/1005_59_CCS,-,1,1,1,31,977,1007,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152014/31_978_CCS,+,1,1,1,31,978,1007,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152039/988_67_CCS,-,1,1,1,29,950,991,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152390/1052_97_CCS,-,1,1,1,32,987,1054,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152558/1329_56_CCS,-,1,1,1,29,1302,1329,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152769/1384_52_CCS,-,1,1,1,30,1362,1387,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152858/1346_59_CCS,-,1,1,1,30,1317,1347,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152901/31_1115_CCS,+,1,1,1,31,1115,1143,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/152903/31_979_CCS,+,1,1,1,31,979,1007,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153171/31_1191_CCS,+,1,1,1,31,1191,1217,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153274/31_1111_CCS,+,1,1,1,31,1111,1141,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153275/30_1026_CCS,+,1,1,1,30,1026,1058,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153296/30_915_CCS,+,1,1,1,30,915,943,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153352/31_1463_CCS,+,1,1,1,31,1463,1500,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153437/31_1031_CCS,+,1,1,1,31,1031,1064,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153522/31_979_CCS,+,1,1,1,31,979,1066,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153570/31_1376_CCS,+,1,1,1,31,1376,1404,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153747/31_979_CCS,+,1,1,1,31,979,1044,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153767/30_1288_CCS,+,1,1,1,30,1288,1321,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153896/983_60_CCS,-,1,1,1,31,954,985,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/153965/1140_60_CCS,-,1,1,1,29,1109,1140,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154073/1029_59_CCS,-,1,1,1,31,1001,1031,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154178/1365_57_CCS,-,1,1,1,31,1339,1367,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154221/31_1189_CCS,+,1,1,1,31,1189,1223,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154277/1372_64_CCS,-,1,1,1,31,1339,1374,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154357/1141_59_CCS,-,1,1,1,31,1113,1142,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154387/950_63_CCS,-,1,1,1,31,918,952,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154459/31_967_CCS,+,1,1,1,31,967,1000,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154510/27_1263_CCS,+,1,1,1,27,1263,1313,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154601/31_1111_CCS,+,1,1,1,31,1111,1140,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/154887/28_1476_CCS,+,1,1,1,28,1476,1503,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155012/994_61_CCS,-,1,1,1,31,964,996,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155105/946_59_CCS,-,1,1,1,31,918,948,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155111/1361_60_CCS,-,1,1,1,31,1332,1363,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155147/31_1114_CCS,+,1,1,1,31,1114,1147,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155152/1490_59_CCS,-,1,1,1,31,1462,1492,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155228/30_1116_CCS,+,1,1,1,30,1116,1144,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155360/31_1116_CCS,+,1,1,1,31,1116,1146,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155813/1027_58_CCS,-,1,1,1,31,1000,1029,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155907/1417_61_CCS,-,1,1,1,31,1387,1419,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155994/32_1136_CCS,+,1,1,1,32,1136,1166,1,0
m160908_232211_42215_c101101372550000001823258404261740_s1_p0/155997/31_978_CCS,+,1,1,1,31,978,1005,1,0
